file,line,kind,text,suggestedNamespace
"app/legal/terms/page.tsx","193","jsx","info@chaletcoaching.co.uk","common"
"app/legal/terms/page.tsx","194","jsx","Phone:","common"
"app/page.tsx","115","jsx","Consultations","common"
"app/page.tsx","118","jsx","Coming Soon","common"
"app/page.tsx","119","jsx","Personal fitness consultations will be available here.","common"
"app/page.tsx","142","jsx","mediaQuery.removeEventListener('change', handleChange); }, []); return (","common"
"app/page.tsx","151","jsx","Find Your Coach. Powered by AI.","common"
"app/page.tsx","152","jsx","Choose a coach that matches your goal. Get a structured plan you can follow. Use AI anytime for instant options.","common"
"app/page.tsx","159","jsx","Find a Coach","common"
"app/page.tsx","162","jsx","Generate Instantly (AI)","common"
"app/page.tsx","170","jsx","Structured weekly plan","common"
"app/page.tsx","174","jsx","Built around your goal and schedule","common"
"app/page.tsx","178","jsx","Instant AI when you need it","common"
"app/page.tsx","263","jsx","(null); const videoRef = React.useRef","common"
"app/page.tsx","264","jsx","(null); const [isInView, setIsInView] = React.useState(false); const [isHovered, setIsHovered] = React.useState(false); const [prefersReducedMotion, setPrefersReducedMotion] = React.useState(false); // Card slots: A1, A2 (top row), B1, B2 (bottom row) const [slots, setSlots] = React.useState","common"
"app/page.tsx","370","jsx","!currentEvents.includes(e.id) && !currentNames.includes(e.name) ); // If not enough available, allow any event except current slot ids (but prefer unique names) if (available.length","common"
"app/page.tsx","383","jsx","Math.random() - 0.5); const new1 = shuffled[0]; const new2 = shuffled[1] || shuffled[Math.floor(Math.random() * shuffled.length)] || shuffled[0]; // Pick random slots: 1 from top row (A1 or A2), 1 from bottom row (B1 or B2) const topSlots: Array","common"
"app/page.tsx","388","jsx","= [""A1"", ""A2""]; const bottomSlots: Array","common"
"app/page.tsx","404","jsx","e.id === id); return (","common"
"app/page.tsx","416","jsx","Live Activity","common"
"app/page.tsx","611","jsx","The Hybrid Protocol","common"
"app/page.tsx","612","jsx","A coach-led process with smart support — built for consistency.","common"
"app/page.tsx","651","jsx","Coach","common"
"app/page.tsx","755","jsx","You","common"
"app/page.tsx","905","jsx","Are you a coach?","common"
"app/page.tsx","906","jsx","Apply to join and build coach-led courses with AI support.","common"
"app/page.tsx","910","jsx","Become a Coach","common"
"app/page.tsx","932","jsx","How it Works","common"
"app/page.tsx","933","jsx","Simple steps to get started","common"
"app/page.tsx","955","jsx","Learn how it works","common"
"app/page.tsx","995","jsx","Loading coaches...","common"
"app/page.tsx","1007","jsx","Coach Spotlight","common"
"app/page.tsx","1008","jsx","Coaches coming soon","common"
"app/page.tsx","1010","jsx","Contact Us","common"
"app/page.tsx","1014","jsx","); } return (","common"
"app/page.tsx","1023","jsx","Coach Spotlight","common"
"app/page.tsx","1024","jsx","Pick a coach that matches your style.","common"
"app/page.tsx","1029","jsx","See all coaches →","common"
"app/page.tsx","1092","jsx","View Profile →","common"
"app/page.tsx","1112","jsx","Quality Promise","common"
"app/page.tsx","1113","jsx","Clear outcomes, clear terms — so you always know what to expect.","common"
"app/page.tsx","1120","jsx","Structured Delivery","common"
"app/page.tsx","1121","jsx","A complete course plan with modules, sessions, and clear weekly progression.","common"
"app/page.tsx","1126","jsx","Coach-led Standards","common"
"app/page.tsx","1127","jsx","Consistent quality checklist across coach deliveries.","common"
"app/page.tsx","1132","jsx","Token Clarity","common"
"app/page.tsx","1133","jsx","Transparent token pricing with predictable top-ups.","common"
"app/page.tsx","1138","jsx","Safety First","common"
"app/page.tsx","1139","jsx","Clear training safety guidance and responsible use.","common"
"app/page.tsx","1172","jsx","Read our Refund Policy","common"
"app/page.tsx","1178","jsx","), })); // Split into 2 columns const leftColumn = accordionItems.slice(0, Math.ceil(accordionItems.length / 2)); const rightColumn = accordionItems.slice(Math.ceil(accordionItems.length / 2)); return (","common"
"app/page.tsx","1190","jsx","FAQ","common"
"app/page.tsx","1214","jsx","Promise","common"
"app/page.tsx","1292","jsx","(""EU""); // Убрали логику hash - теперь используем обычные роуты const [active, setActive] = useState","common"
"app/page.tsx","1295","jsx","(""home""); const [balance, setBalance] = React.useState","common"
"app/page.tsx","1297","jsx","(0); const [balanceLoading, setBalanceLoading] = React.useState(false); const [, setGenerating] = React.useState","common"
"app/page.tsx","1299","jsx","(null); const [, setTopUpLoading] = React.useState(false); const [toasts, setToasts] = useState","common"
"app/page.tsx","1590","jsx","Contact Us","common"
"app/page.tsx","1592","jsx","Redirecting to contact page...","common"
"app/page.tsx","1602","jsx","3–5 min read","common"
"app/page.tsx","1604","jsx","Practical tips and alternatives to keep your knees happy while training legs at home or in the gym.","common"
"app/page.tsx","1607","jsx","Read","common"
"app/payment-failed/page.tsx","14","jsx","Payment Failed","common"
"app/payment-failed/page.tsx","15","jsx","Unfortunately, your payment could not be processed.","common"
"app/payment-failed/page.tsx","22","jsx","Try again","common"
"app/payment-failed/page.tsx","25","jsx","Back to Home","common"
"app/payment-failed/page.tsx","35","jsx","Loading...","common"
"app/payment-success/page.tsx","11","jsx","(""processing""); const [message, setMessage] = useState(""Waiting for payment confirmation...""); const [tokensAdded, setTokensAdded] = useState","common"
"app/payment-success/page.tsx","118","jsx","Back to pricing","common"
"app/payment-success/page.tsx","127","jsx","Loading...","common"
"app/payments-tokens/page.tsx","248","attr","Tokens and secure payments","common"
"app/payments-tokens/page.tsx","129","jsx","No. Your tokens stay in your account with no time limit.","common"
"app/payments-tokens/page.tsx","138","jsx","Absolutely. One balance covers AI-generated plans and coach requests alike.","common"
"app/payments-tokens/page.tsx","147","jsx","It keeps pricing consistent. You can still view prices in your selected currency.","common"
"app/payments-tokens/page.tsx","156","jsx","You will be prompted to top up before completing the action.","common"
"app/payments-tokens/page.tsx","165","jsx","Tokens are deducted when you confirm an action that requires tokens.","common"
"app/payments-tokens/page.tsx","174","jsx","Yes. Payments are processed via secure checkout.","common"
"app/payments-tokens/page.tsx","183","jsx","Please see our refund policy for details and eligibility.","common"
"app/payments-tokens/page.tsx","192","jsx","In your dashboard after signing in.","common"
"app/payments-tokens/page.tsx","194","jsx","), }, ]; return (","common"
"app/payments-tokens/page.tsx","223","jsx","Payments and tokens explained","common"
"app/payments-tokens/page.tsx","224","jsx","Tokens are a simple balance you use across Instant AI plans and coach-built requests.","common"
"app/payments-tokens/page.tsx","229","jsx","See pricing","common"
"app/payments-tokens/page.tsx","232","jsx","Choose a coach","common"
"app/payments-tokens/page.tsx","239","jsx","How it works","common"
"app/payments-tokens/page.tsx","267","jsx","Token basics","common"
"app/payments-tokens/page.tsx","279","jsx","What are tokens?","common"
"app/payments-tokens/page.tsx","281","jsx","Tokens are your training balance. You top up once and spend tokens on features.","common"
"app/payments-tokens/page.tsx","297","jsx","Why tokens?","common"
"app/payments-tokens/page.tsx","299","jsx","They keep pricing consistent across different plan types and options.","common"
"app/payments-tokens/page.tsx","315","jsx","Where do I see my balance?","common"
"app/payments-tokens/page.tsx","317","jsx","Your token balance is available in your dashboard when signed in.","common"
"app/payments-tokens/page.tsx","336","jsx","Rates and currencies","common"
"app/payments-tokens/page.tsx","338","jsx","For every euro you spend, you receive 100 tokens (equivalent rates in GBP and USD).","common"
"app/payments-tokens/page.tsx","341","jsx","EUR is the base. Your preferred currency is always displayed in the header.","common"
"app/payments-tokens/page.tsx","350","jsx","EUR","common"
"app/payments-tokens/page.tsx","351","jsx","€1.00 → 100 tokens","common"
"app/payments-tokens/page.tsx","354","jsx","GBP","common"
"app/payments-tokens/page.tsx","355","jsx","£0.87 → 100 tokens","common"
"app/payments-tokens/page.tsx","358","jsx","USD","common"
"app/payments-tokens/page.tsx","359","jsx","$1.19 → 100 tokens","common"
"app/payments-tokens/page.tsx","376","jsx","How top-ups work","common"
"app/payments-tokens/page.tsx","382","jsx","Choose a pack or enter a custom amount.","common"
"app/payments-tokens/page.tsx","388","jsx","Tokens are added to your balance after a successful payment.","common"
"app/payments-tokens/page.tsx","394","jsx","One balance covers everything — AI plans and coach requests.","common"
"app/payments-tokens/page.tsx","410","jsx","Tip","common"
"app/payments-tokens/page.tsx","411","jsx","If you don&apos;t have enough tokens for an action, you&apos;ll be prompted to top up.","common"
"app/payments-tokens/page.tsx","420","jsx","See pricing","common"
"app/payments-tokens/page.tsx","435","jsx","How spending works","common"
"app/payments-tokens/page.tsx","439","jsx","Instant AI","common"
"app/payments-tokens/page.tsx","445","jsx","Preview plan: 50 tokens","common"
"app/payments-tokens/page.tsx","451","jsx","Publishing a full plan depends on selected options","common"
"app/payments-tokens/page.tsx","455","jsx","Open the generator","common"
"app/payments-tokens/page.tsx","461","jsx","Coach-built request","common"
"app/payments-tokens/page.tsx","467","jsx","Base request starts at 10,000 tokens","common"
"app/payments-tokens/page.tsx","473","jsx","Total cost depends on your selections (level, equipment, days per week)","common"
"app/payments-tokens/page.tsx","477","jsx","Choose a coach","common"
"app/payments-tokens/page.tsx","494","jsx","Security and payments","common"
"app/payments-tokens/page.tsx","500","jsx","Visa and Mastercard payments","common"
"app/payments-tokens/page.tsx","506","jsx","Secure checkout","common"
